,PC,Label,p_value
8917,PC2,negative_Pyrimidine nucleosides,0.6363204724225142
8918,PC2,positive_Pyrimidines and pyrimidine derivatives,1.0
8919,PC2,negative_Pyrimidines and pyrimidine derivatives,0.1539956270936147
8920,PC2,positive_Pyrroles,1.0
8921,PC2,negative_Pyrroles,1.0
8922,PC2,positive_Pyrrolidines,0.45375628046494193
8923,PC2,negative_Pyrrolidines,1.0
8924,PC2,positive_Pyrrolizines,0.2073778664007976
8925,PC2,negative_Pyrrolizines,1.0
8926,PC2,positive_Pyrroloquinolines,1.0
8927,PC2,negative_Pyrroloquinolines,1.0
8928,PC2,positive_Quaternary ammonium salts,1.0
8929,PC2,negative_Quaternary ammonium salts,1.0
8930,PC2,positive_Quinic acids and derivatives,1.0
8931,PC2,negative_Quinic acids and derivatives,0.4689655172413793
8932,PC2,positive_Quinoline carboxylic acids,1.0
8933,PC2,negative_Quinoline carboxylic acids,1.0
8934,PC2,positive_Quinolines and derivatives,0.7228841820615424
8935,PC2,negative_Quinolines and derivatives,1.0
8936,PC2,positive_Quinone and hydroquinone lipids,1.0
8937,PC2,negative_Quinone and hydroquinone lipids,1.0
8938,PC2,positive_Retinoids,1.0
8939,PC2,negative_Retinoids,1.0
8940,PC2,positive_Rotenoids,1.0
8941,PC2,negative_Rotenoids,1.0
8942,PC2,positive_Salicylic acids,0.5743340856248679
8943,PC2,negative_Salicylic acids,1.0
8944,PC2,positive_Secondary alcohols,1.0
8945,PC2,negative_Secondary alcohols,1.0
8946,PC2,positive_Sesquaterpenoids,1.0
8947,PC2,negative_Sesquaterpenoids,1.0
8948,PC2,positive_Sesquiterpenoids,0.6945191353874403
8949,PC2,negative_Sesquiterpenoids,0.05310073818240872
8950,PC2,positive_Solanidines and derivatives,1.0
8951,PC2,negative_Solanidines and derivatives,1.0
8952,PC2,positive_Solanocapsine-type alkaloids,1.0
8953,PC2,negative_Solanocapsine-type alkaloids,1.0
8954,PC2,positive_Sphingolipids,0.7082896192076498
8955,PC2,negative_Sphingolipids,0.0028888183311368797
8956,PC2,positive_Spirosolanes and derivatives,1.0
8957,PC2,negative_Spirosolanes and derivatives,1.0
8958,PC2,positive_Steroid acids,0.48306010928961746
8959,PC2,negative_Steroid acids,1.0
8960,PC2,positive_Steroid esters,1.0
8961,PC2,negative_Steroid esters,1.0
8962,PC2,positive_Steroid glucuronide conjugates,0.4919016093066673
8963,PC2,negative_Steroid glucuronide conjugates,1.0
8964,PC2,positive_Steroidal glycosides,1.0
8965,PC2,negative_Steroidal glycosides,1.0
8966,PC2,positive_Steroidal saponins,0.5706487309227036
8967,PC2,negative_Steroidal saponins,1.0
8968,PC2,positive_Stigmastanes and derivatives,1.0
8969,PC2,negative_Stigmastanes and derivatives,0.604952693507963
8970,PC2,positive_Stilbene glycosides,1.0
8971,PC2,negative_Stilbene glycosides,1.0
8972,PC2,positive_Stilbenes,1.0
8973,PC2,negative_Stilbenes,1.0
8974,PC2,positive_Straight chain fatty acids,1.0
8975,PC2,negative_Straight chain fatty acids,0.5376955903271694
8976,PC2,positive_Sugar acids and derivatives,1.0
8977,PC2,negative_Sugar acids and derivatives,0.5371714239638768
8978,PC2,positive_Sugar alcohols,1.0
8979,PC2,negative_Sugar alcohols,1.0
8980,PC2,positive_Sulfated steroids,1.0
8981,PC2,negative_Sulfated steroids,1.0
8982,PC2,positive_Sulfoxides,1.0
8983,PC2,negative_Sulfoxides,1.0
8984,PC2,positive_Tannins,1.0
8985,PC2,negative_Tannins,1.0
8986,PC2,positive_Terpene glycosides,1.0
8987,PC2,negative_Terpene glycosides,1.0
8988,PC2,positive_Terpene lactones,1.0
8989,PC2,negative_Terpene lactones,1.0
8990,PC2,positive_Tertiary alcohols,1.0
8991,PC2,negative_Tertiary alcohols,1.0
8992,PC2,positive_Tetracyclines,1.0
8993,PC2,negative_Tetracyclines,1.0
8994,PC2,positive_Tetrahydrofurans,1.0
8995,PC2,negative_Tetrahydrofurans,1.0
8996,PC2,positive_Tetrahydroisoquinolines,1.0
8997,PC2,negative_Tetrahydroisoquinolines,0.6092200386475866
8998,PC2,"positive_Tetrahydroxy bile acids, alcohols and derivatives",0.46606886526614943
8999,PC2,"negative_Tetrahydroxy bile acids, alcohols and derivatives",1.0
9000,PC2,positive_Tetralins,1.0
9001,PC2,negative_Tetralins,1.0
9002,PC2,positive_Tetrapyrroles and derivatives,0.14825751945399288
9003,PC2,negative_Tetrapyrroles and derivatives,0.20173767285952904
9004,PC2,positive_Tetraterpenoids,1.0
9005,PC2,negative_Tetraterpenoids,1.0
9006,PC2,positive_Thia fatty acids,1.0
9007,PC2,negative_Thia fatty acids,1.0
9008,PC2,positive_Thiazoles,0.5663967611336034
9009,PC2,negative_Thiazoles,1.0
9010,PC2,positive_Thienopyridines,1.0
9011,PC2,negative_Thienopyridines,1.0
9012,PC2,positive_Thioacetals,1.0
9013,PC2,negative_Thioacetals,0.5032258064516129
9014,PC2,positive_Thiocarboxylic acids and derivatives,0.433264634408933
9015,PC2,negative_Thiocarboxylic acids and derivatives,1.0
9016,PC2,positive_Thiolactams,1.0
9017,PC2,negative_Thiolactams,1.0
9018,PC2,positive_Tocopherols,0.2840909090909091
9019,PC2,negative_Tocopherols,1.0
9020,PC2,positive_Tocotrienols,1.0
9021,PC2,negative_Tocotrienols,1.0
9022,PC2,positive_Toluenes,1.0
9023,PC2,negative_Toluenes,1.0
9024,PC2,positive_Triacylglycerols,1.0
9025,PC2,negative_Triacylglycerols,0.6903924112306323
9026,PC2,positive_Triazines,1.0
9027,PC2,negative_Triazines,1.0
9028,PC2,positive_Tricarboxylic acids and derivatives,0.49143294122705466
9029,PC2,negative_Tricarboxylic acids and derivatives,1.0
9030,PC2,positive_Trichothecenes,0.2840375586854461
9031,PC2,negative_Trichothecenes,1.0
9032,PC2,positive_Trifluoromethylbenzenes,1.0
9033,PC2,negative_Trifluoromethylbenzenes,1.0
9034,PC2,"positive_Trihydroxy bile acids, alcohols and derivatives",1.0
9035,PC2,"negative_Trihydroxy bile acids, alcohols and derivatives",1.0
9036,PC2,positive_Triterpene saponins,0.3447580645161291
9037,PC2,negative_Triterpene saponins,1.0
9038,PC2,positive_Triterpenoids,0.46736098815725685
9039,PC2,negative_Triterpenoids,0.012175689620515226
9040,PC2,positive_Tropane alkaloids,0.10566464142294543
9041,PC2,negative_Tropane alkaloids,1.0
9042,PC2,positive_Tryptamines and derivatives,1.0
9043,PC2,negative_Tryptamines and derivatives,1.0
9044,PC2,positive_Tyrosine and derivatives,1.0
9045,PC2,negative_Tyrosine and derivatives,1.0
9046,PC2,positive_Ubiquinols,1.0
9047,PC2,negative_Ubiquinols,1.0
9048,PC2,positive_Ubiquinones,1.0
9049,PC2,negative_Ubiquinones,1.0
9050,PC2,positive_Unsaturated hydrocarbons,1.0
9051,PC2,negative_Unsaturated hydrocarbons,1.0
9052,PC2,positive_Very long-chain fatty acids,1.0
9053,PC2,negative_Very long-chain fatty acids,0.38234674665318225
9054,PC2,positive_Vitamin D and derivatives,1.0
9055,PC2,negative_Vitamin D and derivatives,1.0
9056,PC2,positive_Vitamin K compounds,1.0
9057,PC2,negative_Vitamin K compounds,1.0
9058,PC2,positive_Wax monoesters,1.0
9059,PC2,negative_Wax monoesters,0.4841269841269841
9060,PC2,positive_Withanolides and derivatives,0.5762045103034986
9061,PC2,negative_Withanolides and derivatives,1.0
9062,PC2,positive_Xanthophylls,1.0
9063,PC2,negative_Xanthophylls,1.0
9064,PC2,positive_Xylenes,0.6396382890689183
9065,PC2,negative_Xylenes,1.0
9066,PC2,positive_m-Xylenes,1.0
9067,PC2,negative_m-Xylenes,1.0
9068,PC2,positive_o-Hydroxybenzoic acid esters,1.0
9069,PC2,negative_o-Hydroxybenzoic acid esters,0.45540427896637936
9070,PC2,positive_p-Hydroxybenzoic acid alkyl esters,1.0
9071,PC2,negative_p-Hydroxybenzoic acid alkyl esters,1.0
9072,PC20,"positive_1,2-diacylglycerols",1.0
9073,PC20,"negative_1,2-diacylglycerols",0.3646098363773811
9074,PC20,"positive_1,3-diacylglycerols",0.41130859383579743
9075,PC20,"negative_1,3-diacylglycerols",1.0
9076,PC20,"positive_1-(1Z-alkenyl),2-acyl-glycerophosphocholines",1.0
9077,PC20,"negative_1-(1Z-alkenyl),2-acyl-glycerophosphocholines",1.0
9078,PC20,positive_1-(1Z-alkenyl)-glycero-3-phosphocholines,1.0
9079,PC20,negative_1-(1Z-alkenyl)-glycero-3-phosphocholines,0.35416920028634835
9080,PC20,positive_1-(1Z-alkenyl)-glycero-3-phosphoethanolamines,1.0
9081,PC20,negative_1-(1Z-alkenyl)-glycero-3-phosphoethanolamines,0.007822230186819587
9082,PC20,"positive_1-acyl,2-(1Z-alkenyl)-glycerophosphocholines",1.0
9083,PC20,"negative_1-acyl,2-(1Z-alkenyl)-glycerophosphocholines",1.0
9084,PC20,positive_1-acyl-sn-glycero-3-phosphocholines,1.0
9085,PC20,negative_1-acyl-sn-glycero-3-phosphocholines,0.01307502718094584
9086,PC20,positive_1-acyl-sn-glycero-3-phosphoethanolamines,0.41912278119510243
9087,PC20,negative_1-acyl-sn-glycero-3-phosphoethanolamines,0.18983617337522551
9088,PC20,"positive_1-acyl-sn-glycerol-2,3-cyclic-phosphates",0.4701962236208811
9089,PC20,"negative_1-acyl-sn-glycerol-2,3-cyclic-phosphates",0.4344262295081968
9090,PC20,positive_1-acyl-sn-glycerol-3-phosphoinositols,1.0
9091,PC20,negative_1-acyl-sn-glycerol-3-phosphoinositols,1.0
9092,PC20,positive_1-acylglycerol-3-phosphates,1.0
9093,PC20,negative_1-acylglycerol-3-phosphates,1.0
9094,PC20,"positive_1-alkyl,2-acylglycero-3-phosphocholines",0.6015606287223497
9095,PC20,"negative_1-alkyl,2-acylglycero-3-phosphocholines",0.41325839443232226
9096,PC20,"positive_1-alkyl,2-acylglycerophosphates",1.0
9097,PC20,"negative_1-alkyl,2-acylglycerophosphates",1.0
9098,PC20,positive_1-benzopyrans,1.0
9099,PC20,negative_1-benzopyrans,1.0
9100,PC20,positive_1-monoacylglycerols,0.600413133509311
9101,PC20,negative_1-monoacylglycerols,0.34463256663442343
9102,PC20,positive_2(hydroxyphenyl)acetic acids,1.0
9103,PC20,negative_2(hydroxyphenyl)acetic acids,1.0
9104,PC20,positive_2-acyl-sn-glycero-3-phosphocholines,1.0
9105,PC20,negative_2-acyl-sn-glycero-3-phosphocholines,1.0
9106,PC20,positive_2-deoxystreptamine aminoglycosides,1.0
9107,PC20,negative_2-deoxystreptamine aminoglycosides,1.0
9108,PC20,positive_2-monoacylglycerols,1.0
9109,PC20,negative_2-monoacylglycerols,0.5214909726266744
9110,PC20,positive_2-polyprenyl-6-methoxyphenols,1.0
9111,PC20,negative_2-polyprenyl-6-methoxyphenols,1.0
9112,PC20,positive_21-hydroxysteroids,1.0
9113,PC20,negative_21-hydroxysteroids,0.3522431363361956
9114,PC20,positive_3-hydroxysteroids,1.0
9115,PC20,negative_3-hydroxysteroids,1.0
9116,PC20,"positive_5,10-cycloaromadendrane sesquiterpenoids",1.0
9117,PC20,"negative_5,10-cycloaromadendrane sesquiterpenoids",1.0
9118,PC20,positive_Abscisic acids and derivatives,1.0
9119,PC20,negative_Abscisic acids and derivatives,1.0
9120,PC20,positive_Acetals,1.0
9121,PC20,negative_Acetals,1.0
9122,PC20,positive_Acyclic diterpenoids,0.680758469742347
9123,PC20,negative_Acyclic diterpenoids,1.0
9124,PC20,positive_Acyclic olefins,1.0
9125,PC20,negative_Acyclic olefins,1.0
9126,PC20,positive_Acyl carnitines,0.49828416560387584
9127,PC20,negative_Acyl carnitines,0.5352172896283386
9128,PC20,positive_Acylaminobenzoic acid and derivatives,1.0
9129,PC20,negative_Acylaminobenzoic acid and derivatives,0.36679704476314634
9130,PC20,positive_Acylaminosugars,1.0
9131,PC20,negative_Acylaminosugars,1.0
9132,PC20,positive_Alanine and derivatives,0.3592035707926841
9133,PC20,negative_Alanine and derivatives,1.0
9134,PC20,positive_Alcohols and polyols,1.0
9135,PC20,negative_Alcohols and polyols,1.0
9136,PC20,positive_Aldehydes,0.44547283702213275
9137,PC20,negative_Aldehydes,1.0
9138,PC20,positive_Alkyl-phenylketones,0.7006112172207407
9139,PC20,negative_Alkyl-phenylketones,0.48617595450654866
9140,PC20,positive_Alloxazines and isoalloxazines,1.0
9141,PC20,negative_Alloxazines and isoalloxazines,1.0
9142,PC20,positive_Allyl sulfur compounds,1.0
9143,PC20,negative_Allyl sulfur compounds,0.34188034188034183
9144,PC20,positive_Alpha amino acid amides,1.0
9145,PC20,negative_Alpha amino acid amides,1.0
9146,PC20,positive_Alpha amino acid esters,1.0
9147,PC20,negative_Alpha amino acid esters,1.0
9148,PC20,positive_Alpha amino acids,0.6293593621752087
9149,PC20,negative_Alpha amino acids,1.0
9150,PC20,positive_Alpha amino acids and derivatives,0.6233542516717269
9151,PC20,negative_Alpha amino acids and derivatives,0.3417611159546643
9152,PC20,positive_Alpha-acyloxy carbonyl compounds,1.0
9153,PC20,negative_Alpha-acyloxy carbonyl compounds,1.0
9154,PC20,"positive_Alpha-branched alpha,beta-unsaturated ketones",1.0
9155,PC20,"negative_Alpha-branched alpha,beta-unsaturated ketones",1.0
9156,PC20,positive_Alpha-hydrogen aldehydes,1.0
9157,PC20,negative_Alpha-hydrogen aldehydes,1.0
9158,PC20,"positive_Amino acids, peptides, and analogues",0.7544848176708351
9159,PC20,"negative_Amino acids, peptides, and analogues",0.2949603185694644
9160,PC20,positive_Aminobenzamides,1.0
9161,PC20,negative_Aminobenzamides,1.0
9162,PC20,positive_Aminobenzoic acids,1.0
9163,PC20,negative_Aminobenzoic acids,1.0
9164,PC20,positive_Aminoquinolines and derivatives,1.0
9165,PC20,negative_Aminoquinolines and derivatives,1.0
9166,PC20,positive_Amphetamines and derivatives,1.0
9167,PC20,negative_Amphetamines and derivatives,1.0
9168,PC20,positive_Anagyrine-type alkaloids,1.0
9169,PC20,negative_Anagyrine-type alkaloids,1.0
9170,PC20,positive_Androgens and derivatives,0.4407391927394315
9171,PC20,negative_Androgens and derivatives,0.5136122105355229
9172,PC20,positive_Androstane steroids,0.2451612903225807
9173,PC20,negative_Androstane steroids,1.0
9174,PC20,positive_Anilides,1.0
9175,PC20,negative_Anilides,1.0
9176,PC20,positive_Aniline and substituted anilines,1.0
9177,PC20,negative_Aniline and substituted anilines,0.3655172413793103
9178,PC20,positive_Anisoles,1.0
9179,PC20,negative_Anisoles,1.0
9180,PC20,positive_Annonaceous acetogenins,1.0
9181,PC20,negative_Annonaceous acetogenins,1.0
9182,PC20,positive_Aporphines,1.0
9183,PC20,negative_Aporphines,1.0
9184,PC20,positive_Artemisinins,0.41839080459770117
9185,PC20,negative_Artemisinins,1.0
9186,PC20,positive_Aryl-aldehydes,1.0
9187,PC20,negative_Aryl-aldehydes,1.0
9188,PC20,positive_Aspartic acid and derivatives,1.0
9189,PC20,negative_Aspartic acid and derivatives,1.0
9190,PC20,positive_Azoles,1.0
9191,PC20,negative_Azoles,1.0
9192,PC20,positive_Azolidines,0.31020589428203066
9193,PC20,negative_Azolidines,1.0
9194,PC20,positive_Benzaldehydes,1.0
9195,PC20,negative_Benzaldehydes,1.0
9196,PC20,positive_Benzazepines,1.0
9197,PC20,negative_Benzazepines,1.0
9198,PC20,positive_Benzene and substituted derivatives,1.0
9199,PC20,negative_Benzene and substituted derivatives,1.0
9200,PC20,positive_Benzenediols,1.0
9201,PC20,negative_Benzenediols,1.0
9202,PC20,positive_Benzenesulfonic acids and derivatives,0.11736694109500088
9203,PC20,negative_Benzenesulfonic acids and derivatives,1.0
9204,PC20,positive_Benzidines,1.0
9205,PC20,negative_Benzidines,1.0
9206,PC20,positive_Benzimidazoles,1.0
9207,PC20,negative_Benzimidazoles,1.0
9208,PC20,positive_Benzodiazepines,1.0
9209,PC20,negative_Benzodiazepines,1.0
9210,PC20,positive_Benzodioxoles,0.42598755446310577
9211,PC20,negative_Benzodioxoles,1.0
9212,PC20,positive_Benzoic acid esters,1.0
9213,PC20,negative_Benzoic acid esters,1.0
9214,PC20,positive_Benzoic acids and derivatives,0.4689950106913757
9215,PC20,negative_Benzoic acids and derivatives,1.0
9216,PC20,positive_Benzopyrans,0.3828424886773768
9217,PC20,negative_Benzopyrans,1.0
9218,PC20,positive_Benzopyrazoles,1.0
9219,PC20,negative_Benzopyrazoles,1.0
9220,PC20,positive_Benzoquinolines,1.0
9221,PC20,negative_Benzoquinolines,1.0
9222,PC20,positive_Benzothiazepines,1.0
9223,PC20,negative_Benzothiazepines,1.0
9224,PC20,positive_Benzothiophenes,1.0
9225,PC20,negative_Benzothiophenes,1.0
9226,PC20,positive_Benzoxazines,0.18857123732998257
9227,PC20,negative_Benzoxazines,1.0
9228,PC20,positive_Benzoxazolones,1.0
9229,PC20,negative_Benzoxazolones,1.0
9230,PC20,positive_Benzyl alcohols,1.0
9231,PC20,negative_Benzyl alcohols,1.0
9232,PC20,positive_Benzyloxycarbonyls,1.0
9233,PC20,negative_Benzyloxycarbonyls,0.4992747261136771
9234,PC20,positive_Beta amino acids and derivatives,1.0
9235,PC20,negative_Beta amino acids and derivatives,1.0
9236,PC20,positive_Beta-diketones,0.3563529630106982
9237,PC20,negative_Beta-diketones,0.35280054686194134
9238,PC20,"positive_Bile acids, alcohols and derivatives",1.0
9239,PC20,"negative_Bile acids, alcohols and derivatives",1.0
9240,PC20,positive_Biphenols,1.0
9241,PC20,negative_Biphenols,1.0
9242,PC20,positive_Biphenyls and derivatives,1.0
9243,PC20,negative_Biphenyls and derivatives,1.0
9244,PC20,positive_Brassinolides and derivatives,0.7470169148291591
9245,PC20,negative_Brassinolides and derivatives,1.0
9246,PC20,positive_Camptothecins,1.0
9247,PC20,negative_Camptothecins,1.0
9248,PC20,positive_Carbohydrates and carbohydrate conjugates,1.0
9249,PC20,negative_Carbohydrates and carbohydrate conjugates,1.0
9250,PC20,positive_Carbonyl compounds,1.0
9251,PC20,negative_Carbonyl compounds,1.0
9252,PC20,positive_Carboximidic acids and derivatives,1.0
9253,PC20,negative_Carboximidic acids and derivatives,1.0
9254,PC20,positive_Carboxylic acid derivatives,1.0
9255,PC20,negative_Carboxylic acid derivatives,0.5880087780327655
9256,PC20,positive_Carboxylic acids,1.0
9257,PC20,negative_Carboxylic acids,1.0
9258,PC20,positive_Cardenolide glycosides and derivatives,0.38888888888888895
9259,PC20,negative_Cardenolide glycosides and derivatives,1.0
9260,PC20,positive_Cardenolides and derivatives,1.0
9261,PC20,negative_Cardenolides and derivatives,1.0
9262,PC20,positive_Cardiolipins,1.0
9263,PC20,negative_Cardiolipins,1.0
9264,PC20,positive_Cembrane diterpenoids,1.0
9265,PC20,negative_Cembrane diterpenoids,1.0
9266,PC20,positive_Cholestane steroids,1.0
9267,PC20,negative_Cholestane steroids,0.5728800480150905
9268,PC20,positive_Cholesterols and derivatives,0.002487448946528783
9269,PC20,negative_Cholesterols and derivatives,1.0
9270,PC20,positive_Cholesteryl esters,0.32882223196612026
9271,PC20,negative_Cholesteryl esters,0.5680235248008368
9272,PC20,positive_Cinnamic acids and derivatives,1.0
9273,PC20,negative_Cinnamic acids and derivatives,1.0
9274,PC20,positive_Coumarans,1.0
9275,PC20,negative_Coumarans,1.0
9276,PC20,positive_Coumarins and derivatives,1.0
9277,PC20,negative_Coumarins and derivatives,0.5924473080381825
9278,PC20,positive_Cucurbitacins,0.2136752136752136
9279,PC20,negative_Cucurbitacins,1.0
9280,PC20,positive_Cumenes,1.0
9281,PC20,negative_Cumenes,1.0
9282,PC20,positive_Cyanogenic glycosides,0.45235361653272116
9283,PC20,negative_Cyanogenic glycosides,1.0
9284,PC20,positive_Cyclic ketones,1.0
9285,PC20,negative_Cyclic ketones,1.0
9286,PC20,positive_Cyclic olefins,0.4841269841269841
9287,PC20,negative_Cyclic olefins,1.0
9288,PC20,positive_Cycloartanols and derivatives,1.0
9289,PC20,negative_Cycloartanols and derivatives,1.0
9290,PC20,positive_Cyclohexanols,1.0
9291,PC20,negative_Cyclohexanols,1.0
9292,PC20,positive_Cyclohexenones,1.0
9293,PC20,negative_Cyclohexenones,0.28155375552282774
9294,PC20,positive_Cyclohexylphenols,0.2923387096774193
9295,PC20,negative_Cyclohexylphenols,1.0
9296,PC20,positive_Cyclopentyl nucleosides,1.0
9297,PC20,negative_Cyclopentyl nucleosides,1.0
9298,PC20,positive_Diazinanes,1.0
9299,PC20,negative_Diazinanes,1.0
9300,PC20,positive_Diazines,0.6912914772739864
9301,PC20,negative_Diazines,1.0
9302,PC20,positive_Dicarboxylic acids and derivatives,1.0
9303,PC20,negative_Dicarboxylic acids and derivatives,1.0
9304,PC20,positive_Dihydrofurans,0.5190537555228276
9305,PC20,negative_Dihydrofurans,1.0
9306,PC20,positive_Dihydrothiophenes,0.42890442890442887
9307,PC20,negative_Dihydrothiophenes,1.0
9308,PC20,"positive_Dihydroxy bile acids, alcohols and derivatives",1.0
9309,PC20,"negative_Dihydroxy bile acids, alcohols and derivatives",1.0
9310,PC20,positive_Dimethoxybenzenes,1.0
9311,PC20,negative_Dimethoxybenzenes,1.0
9312,PC20,positive_Dioxanes,1.0
9313,PC20,negative_Dioxanes,1.0
9314,PC20,positive_Dipeptides,0.5340199270020365
9315,PC20,negative_Dipeptides,0.8049649323624347
9316,PC20,positive_Diphenylacetonitriles,1.0
9317,PC20,negative_Diphenylacetonitriles,1.0
9318,PC20,positive_Diphenylethers,1.0
9319,PC20,negative_Diphenylethers,1.0
9320,PC20,positive_Diphenylmethanes,1.0
9321,PC20,negative_Diphenylmethanes,1.0
9322,PC20,positive_Diradylglycerols,1.0
9323,PC20,negative_Diradylglycerols,1.0
9324,PC20,positive_Diterpene glycosides,0.4255069056714663
