,PC,Label,p_value
2292,PC12,positive_Glutamic acid and derivatives,1.0
2293,PC12,negative_Glutamic acid and derivatives,0.17098035253405208
2294,PC12,positive_Glutamine and derivatives,0.39191919191919183
2295,PC12,negative_Glutamine and derivatives,1.0
2296,PC12,positive_Glycerol vinyl ethers,1.0
2297,PC12,negative_Glycerol vinyl ethers,1.0
2298,PC12,positive_Glycerolipids,1.0
2299,PC12,negative_Glycerolipids,0.5120120120120121
2300,PC12,positive_Glycerophosphates,1.0
2301,PC12,negative_Glycerophosphates,0.48803555994567244
2302,PC12,positive_Glycerophosphocholines,1.0
2303,PC12,negative_Glycerophosphocholines,1.0
2304,PC12,positive_Glycerophosphoinositol phosphates,0.4017094017094018
2305,PC12,negative_Glycerophosphoinositol phosphates,1.0
2306,PC12,positive_Glycinamide ribonucleotides,1.0
2307,PC12,negative_Glycinamide ribonucleotides,1.0
2308,PC12,positive_Glycosyl compounds,1.0
2309,PC12,negative_Glycosyl compounds,1.0
2310,PC12,positive_Guaianolides and derivatives,1.0
2311,PC12,negative_Guaianolides and derivatives,1.0
2312,PC12,positive_Harmala alkaloids,1.0
2313,PC12,negative_Harmala alkaloids,1.0
2314,PC12,positive_Hemiacetals,1.0
2315,PC12,negative_Hemiacetals,0.4652406417112301
2316,PC12,positive_Hexoses,0.49603729603729607
2317,PC12,negative_Hexoses,0.35757575757575755
2318,PC12,positive_Hippuric acids,1.0
2319,PC12,negative_Hippuric acids,0.36586183769282365
2320,PC12,positive_Hydroxy acids and derivatives,0.04677500912333673
2321,PC12,negative_Hydroxy acids and derivatives,1.0
2322,PC12,"positive_Hydroxy bile acids, alcohols and derivatives",1.0
2323,PC12,"negative_Hydroxy bile acids, alcohols and derivatives",1.0
2324,PC12,positive_Hydroxy fatty acids,0.2155297532656023
2325,PC12,negative_Hydroxy fatty acids,1.0
2326,PC12,positive_Hydroxybenzoic acid derivatives,0.09889489685500559
2327,PC12,negative_Hydroxybenzoic acid derivatives,0.5736320973348202
2328,PC12,positive_Hydroxycinnamic acids and derivatives,0.5314765189122699
2329,PC12,negative_Hydroxycinnamic acids and derivatives,1.0
2330,PC12,positive_Hydroxyeicosapentaenoic acids,1.0
2331,PC12,negative_Hydroxyeicosapentaenoic acids,0.4153846153846153
2332,PC12,positive_Hydroxyeicosatrienoic acids,1.0
2333,PC12,negative_Hydroxyeicosatrienoic acids,1.0
2334,PC12,positive_Imidazopyrimidines,1.0
2335,PC12,negative_Imidazopyrimidines,1.0
2336,PC12,positive_Indoles and derivatives,0.7185108572731034
2337,PC12,negative_Indoles and derivatives,0.6133514249325
2338,PC12,positive_Isoflavonoids,1.0
2339,PC12,negative_Isoflavonoids,0.2061376095420394
2340,PC12,positive_Isoindolines,1.0
2341,PC12,negative_Isoindolines,1.0
2342,PC12,positive_Isothiocyanates,1.0
2343,PC12,negative_Isothiocyanates,0.3951612903225808
2344,PC12,positive_Kaurane diterpenoids,1.0
2345,PC12,negative_Kaurane diterpenoids,0.5458696492474969
2346,PC12,positive_Ketals,1.0
2347,PC12,negative_Ketals,1.0
2348,PC12,positive_Keto acids and derivatives,0.6423913541408348
2349,PC12,negative_Keto acids and derivatives,1.0
2350,PC12,positive_Ketones,0.6461889312677866
2351,PC12,negative_Ketones,1.0
2352,PC12,positive_L-alpha-amino acids,0.4073207320732073
2353,PC12,negative_L-alpha-amino acids,1.0
2354,PC12,positive_Lactones,1.0
2355,PC12,negative_Lactones,0.6332007624364644
2356,PC12,positive_Leucine and derivatives,1.0
2357,PC12,negative_Leucine and derivatives,1.0
2358,PC12,positive_Lignan glycosides,1.0
2359,PC12,negative_Lignan glycosides,1.0
2360,PC12,positive_Lineolic acids and derivatives,0.054214984747253926
2361,PC12,negative_Lineolic acids and derivatives,1.0
2362,PC12,positive_Long-chain fatty acids,0.39226418341026664
2363,PC12,negative_Long-chain fatty acids,0.2400100723255113
2364,PC12,positive_Long-chain fatty alcohols,1.0
2365,PC12,negative_Long-chain fatty alcohols,0.25467396325728975
2366,PC12,positive_M-benzoquinones,1.0
2367,PC12,negative_M-benzoquinones,1.0
2368,PC12,positive_M-methoxybenzoic acids and derivatives,1.0
2369,PC12,negative_M-methoxybenzoic acids and derivatives,1.0
2370,PC12,positive_Macrolides and analogues,1.0
2371,PC12,negative_Macrolides and analogues,0.5118285995500562
2372,PC12,positive_Medium-chain fatty acids,1.0
2373,PC12,negative_Medium-chain fatty acids,1.0
2374,PC12,positive_Medium-chain hydroxy acids and derivatives,1.0
2375,PC12,negative_Medium-chain hydroxy acids and derivatives,1.0
2376,PC12,positive_Menthane monoterpenoids,1.0
2377,PC12,negative_Menthane monoterpenoids,1.0
2378,PC12,positive_Methyl-branched fatty acids,0.43464526594382313
2379,PC12,negative_Methyl-branched fatty acids,1.0
2380,PC12,positive_Monoalkylglycerols,1.0
2381,PC12,negative_Monoalkylglycerols,1.0
2382,PC12,positive_Monoalkylglycerophosphates,1.0
2383,PC12,negative_Monoalkylglycerophosphates,1.0
2384,PC12,positive_Monoalkylglycerophosphocholines,1.0
2385,PC12,negative_Monoalkylglycerophosphocholines,1.0
2386,PC12,positive_Monocyclic monoterpenoids,1.0
2387,PC12,negative_Monocyclic monoterpenoids,1.0
2388,PC12,positive_Monoterpenoids,1.0
2389,PC12,negative_Monoterpenoids,1.0
2390,PC12,positive_Monothioacetals,1.0
2391,PC12,negative_Monothioacetals,1.0
2392,PC12,positive_Morphinans,1.0
2393,PC12,negative_Morphinans,1.0
2394,PC12,positive_N-acetyl-2-arylethylamines,1.0
2395,PC12,negative_N-acetyl-2-arylethylamines,0.5529411764705882
2396,PC12,positive_N-acyl amines,1.0
2397,PC12,negative_N-acyl amines,1.0
2398,PC12,positive_N-acyl-L-alpha-amino acids,1.0
2399,PC12,negative_N-acyl-L-alpha-amino acids,1.0
2400,PC12,positive_N-acyl-alpha amino acids,0.5999663686673766
2401,PC12,negative_N-acyl-alpha amino acids,0.5957304009056863
2402,PC12,positive_N-acyl-alpha-hexosamines,1.0
2403,PC12,negative_N-acyl-alpha-hexosamines,1.0
2404,PC12,positive_N-alkylpyrrolidines,1.0
2405,PC12,negative_N-alkylpyrrolidines,1.0
2406,PC12,positive_N-carbamoyl-alpha amino acids,1.0
2407,PC12,negative_N-carbamoyl-alpha amino acids,1.0
2408,PC12,positive_Naphthalenes,1.0
2409,PC12,negative_Naphthalenes,0.48805878750765463
2410,PC12,positive_Naphthofurans,1.0
2411,PC12,negative_Naphthofurans,1.0
2412,PC12,positive_Nitrophenols,1.0
2413,PC12,negative_Nitrophenols,1.0
2414,PC12,positive_Nucleoside and nucleotide analogues,1.0
2415,PC12,negative_Nucleoside and nucleotide analogues,1.0
2416,PC12,positive_O-acylglycerone-phosphates,0.4272355347749853
2417,PC12,negative_O-acylglycerone-phosphates,1.0
2418,PC12,positive_O-alkylglycerone phosphates,1.0
2419,PC12,negative_O-alkylglycerone phosphates,1.0
2420,PC12,positive_O-glucuronides,1.0
2421,PC12,negative_O-glucuronides,1.0
2422,PC12,positive_O-glycosyl compounds,1.0
2423,PC12,negative_O-glycosyl compounds,1.0
2424,PC12,positive_O-methylated flavonoids,1.0
2425,PC12,negative_O-methylated flavonoids,1.0
2426,PC12,positive_O-methylated isoflavonoids,1.0
2427,PC12,negative_O-methylated isoflavonoids,1.0
2428,PC12,positive_Oligopeptides,1.0
2429,PC12,negative_Oligopeptides,0.5281419743369143
2430,PC12,positive_Organic phosphoric acids and derivatives,1.0
2431,PC12,negative_Organic phosphoric acids and derivatives,1.0
2432,PC12,positive_Organic sulfuric acids and derivatives,1.0
2433,PC12,negative_Organic sulfuric acids and derivatives,1.0
2434,PC12,positive_Organonitrogen compounds,0.5522257986463384
2435,PC12,negative_Organonitrogen compounds,1.0
2436,PC12,positive_Organosulfonic acids and derivatives,1.0
2437,PC12,negative_Organosulfonic acids and derivatives,1.0
2438,PC12,positive_Other hydroxyeicosapolyenoic acids,1.0
2439,PC12,negative_Other hydroxyeicosapolyenoic acids,1.0
2440,PC12,positive_Oxosteroids,0.494047619047619
2441,PC12,negative_Oxosteroids,1.0
2442,PC12,positive_P-methoxybenzoic acids and derivatives,1.0
2443,PC12,negative_P-methoxybenzoic acids and derivatives,1.0
2444,PC12,"positive_Pentahydroxy bile acids, alcohols and derivatives",0.4880512091038407
2445,PC12,"negative_Pentahydroxy bile acids, alcohols and derivatives",1.0
2446,PC12,positive_Pentose phosphates,1.0
2447,PC12,negative_Pentose phosphates,1.0
2448,PC12,positive_Pentoses,1.0
2449,PC12,negative_Pentoses,1.0
2450,PC12,positive_Peptides,1.0
2451,PC12,negative_Peptides,1.0
2452,PC12,positive_Peptidomimetics,1.0
2453,PC12,negative_Peptidomimetics,1.0
2454,PC12,positive_Phenanthrenes and derivatives,0.500890098039445
2455,PC12,negative_Phenanthrenes and derivatives,1.0
2456,PC12,positive_Phenethylamines,0.3447580645161291
2457,PC12,negative_Phenethylamines,1.0
2458,PC12,positive_Phenol esters,1.0
2459,PC12,negative_Phenol esters,1.0
2460,PC12,positive_Phenol ethers,0.2996133985847615
2461,PC12,negative_Phenol ethers,1.0
2462,PC12,positive_Phenolic glycosides,1.0
2463,PC12,negative_Phenolic glycosides,0.35821211158875477
2464,PC12,positive_Phenols,1.0
2465,PC12,negative_Phenols,0.6741687402304974
2466,PC12,positive_Phenols and derivatives,1.0
2467,PC12,negative_Phenols and derivatives,1.0
2468,PC12,positive_Phenothiazines,1.0
2469,PC12,negative_Phenothiazines,1.0
2470,PC12,positive_Phenylacetamides,1.0
2471,PC12,negative_Phenylacetamides,1.0
2472,PC12,positive_Phenylacetic acid derivatives,0.3903903903903904
2473,PC12,negative_Phenylacetic acid derivatives,1.0
2474,PC12,positive_Phenylalanine and derivatives,1.0
2475,PC12,negative_Phenylalanine and derivatives,1.0
2476,PC12,positive_Phenylbenzodioxanes,1.0
2477,PC12,negative_Phenylbenzodioxanes,1.0
2478,PC12,positive_Phenylbutylamines,1.0
2479,PC12,negative_Phenylbutylamines,1.0
2480,PC12,positive_Phenylpropanes,1.0
2481,PC12,negative_Phenylpropanes,1.0
2482,PC12,positive_Phenylpropanoic acids,1.0
2483,PC12,negative_Phenylpropanoic acids,1.0
2484,PC12,positive_Phenylpropenes,1.0
2485,PC12,negative_Phenylpropenes,1.0
2486,PC12,positive_Phosphatidylcholines,1.0
2487,PC12,negative_Phosphatidylcholines,1.0
2488,PC12,positive_Phosphatidylethanolamines,1.0
2489,PC12,negative_Phosphatidylethanolamines,0.562918160729272
2490,PC12,"positive_Phosphatidylinositol-4,5-bisphosphates",1.0
2491,PC12,"negative_Phosphatidylinositol-4,5-bisphosphates",1.0
2492,PC12,positive_Phosphatidylinositols,1.0
2493,PC12,negative_Phosphatidylinositols,1.0
2494,PC12,positive_Phosphatidylserines,1.0
2495,PC12,negative_Phosphatidylserines,1.0
2496,PC12,positive_Piperidines,1.0
2497,PC12,negative_Piperidines,1.0
2498,PC12,positive_Polyethylene glycols,1.0
2499,PC12,negative_Polyethylene glycols,1.0
2500,PC12,positive_Proline and derivatives,0.30434518013631934
2501,PC12,negative_Proline and derivatives,1.0
2502,PC12,positive_Prostaglandins and related compounds,1.0
2503,PC12,negative_Prostaglandins and related compounds,0.4485634879187139
2504,PC12,positive_Pteridines and derivatives,1.0
2505,PC12,negative_Pteridines and derivatives,1.0
2506,PC12,"positive_Purine 2',3'-dideoxyribonucleosides",0.46230440967283076
2507,PC12,"negative_Purine 2',3'-dideoxyribonucleosides",1.0
2508,PC12,positive_Purines and purine derivatives,1.0
2509,PC12,negative_Purines and purine derivatives,1.0
2510,PC12,positive_Pyrans,1.0
2511,PC12,negative_Pyrans,1.0
2512,PC12,positive_Pyrazines,1.0
2513,PC12,negative_Pyrazines,1.0
2514,PC12,positive_Pyridinecarboxylic acids and derivatives,1.0
2515,PC12,negative_Pyridinecarboxylic acids and derivatives,0.48987854251012164
2516,PC12,positive_Pyridines and derivatives,0.43671764767127924
2517,PC12,negative_Pyridines and derivatives,1.0
2518,PC12,positive_Pyridoindoles,1.0
2519,PC12,negative_Pyridoindoles,1.0
2520,PC12,positive_Pyridoxamines,1.0
2521,PC12,negative_Pyridoxamines,1.0
2522,PC12,positive_Pyrimidine nucleosides,1.0
2523,PC12,negative_Pyrimidine nucleosides,1.0
2524,PC12,positive_Pyrimidines and pyrimidine derivatives,1.0
2525,PC12,negative_Pyrimidines and pyrimidine derivatives,1.0
2526,PC12,positive_Pyrroles,1.0
2527,PC12,negative_Pyrroles,1.0
2528,PC12,positive_Pyrrolidines,1.0
2529,PC12,negative_Pyrrolidines,1.0
2530,PC12,positive_Pyrrolizines,1.0
2531,PC12,negative_Pyrrolizines,1.0
2532,PC12,positive_Pyrroloquinolines,1.0
2533,PC12,negative_Pyrroloquinolines,1.0
2534,PC12,positive_Quaternary ammonium salts,0.291764705882353
2535,PC12,negative_Quaternary ammonium salts,1.0
2536,PC12,positive_Quinic acids and derivatives,1.0
2537,PC12,negative_Quinic acids and derivatives,1.0
2538,PC12,positive_Quinoline carboxylic acids,1.0
2539,PC12,negative_Quinoline carboxylic acids,1.0
2540,PC12,positive_Quinolines and derivatives,0.1052997905261352
2541,PC12,negative_Quinolines and derivatives,0.6063892741055625
2542,PC12,positive_Quinone and hydroquinone lipids,1.0
2543,PC12,negative_Quinone and hydroquinone lipids,1.0
2544,PC12,positive_Retinoids,1.0
2545,PC12,negative_Retinoids,1.0
2546,PC12,positive_Salicylic acids,0.08779793852886515
2547,PC12,negative_Salicylic acids,1.0
2548,PC12,positive_Secondary alcohols,1.0
2549,PC12,negative_Secondary alcohols,1.0
2550,PC12,positive_Sesquaterpenoids,1.0
2551,PC12,negative_Sesquaterpenoids,1.0
2552,PC12,positive_Sesquiterpenoids,1.0
2553,PC12,negative_Sesquiterpenoids,0.7024940989375483
2554,PC12,positive_Solanidines and derivatives,1.0
2555,PC12,negative_Solanidines and derivatives,1.0
2556,PC12,positive_Solanocapsine-type alkaloids,1.0
2557,PC12,negative_Solanocapsine-type alkaloids,1.0
2558,PC12,positive_Sphingolipids,0.38922960342092683
2559,PC12,negative_Sphingolipids,0.1447848934859524
2560,PC12,positive_Spirosolanes and derivatives,1.0
2561,PC12,negative_Spirosolanes and derivatives,1.0
2562,PC12,positive_Steroid acids,1.0
2563,PC12,negative_Steroid acids,1.0
2564,PC12,positive_Steroid esters,0.429399585921325
2565,PC12,negative_Steroid esters,0.3682057276446522
2566,PC12,positive_Steroid glucuronide conjugates,1.0
2567,PC12,negative_Steroid glucuronide conjugates,1.0
2568,PC12,positive_Steroidal glycosides,1.0
2569,PC12,negative_Steroidal glycosides,1.0
2570,PC12,positive_Steroidal saponins,1.0
2571,PC12,negative_Steroidal saponins,1.0
2572,PC12,positive_Stigmastanes and derivatives,1.0
2573,PC12,negative_Stigmastanes and derivatives,1.0
2574,PC12,positive_Stilbenes,1.0
2575,PC12,negative_Stilbenes,1.0
2576,PC12,positive_Sulfated steroids,0.38920780711825487
2577,PC12,negative_Sulfated steroids,1.0
2578,PC12,positive_Sulfoxides,0.2923387096774193
2579,PC12,negative_Sulfoxides,1.0
2580,PC12,positive_Tannins,1.0
2581,PC12,negative_Tannins,1.0
2582,PC12,positive_Terpene glycosides,1.0
2583,PC12,negative_Terpene glycosides,1.0
2584,PC12,positive_Terpene lactones,1.0
2585,PC12,negative_Terpene lactones,0.3010752688172043
2586,PC12,positive_Tertiary alcohols,0.3844696969696969
2587,PC12,negative_Tertiary alcohols,1.0
2588,PC12,positive_Tetracyclines,1.0
2589,PC12,negative_Tetracyclines,1.0
2590,PC12,positive_Tetrahydrofurans,1.0
2591,PC12,negative_Tetrahydrofurans,1.0
2592,PC12,positive_Tetrahydroisoquinolines,1.0
2593,PC12,negative_Tetrahydroisoquinolines,1.0
2594,PC12,"positive_Tetrahydroxy bile acids, alcohols and derivatives",0.5183757376700897
2595,PC12,"negative_Tetrahydroxy bile acids, alcohols and derivatives",1.0
2596,PC12,positive_Tetralins,1.0
2597,PC12,negative_Tetralins,0.5361344537815125
2598,PC12,positive_Tetrapyrroles and derivatives,0.6932484507992855
2599,PC12,negative_Tetrapyrroles and derivatives,0.20827386889560415
2600,PC12,positive_Tetraterpenoids,1.0
2601,PC12,negative_Tetraterpenoids,1.0
2602,PC12,positive_Thia fatty acids,1.0
2603,PC12,negative_Thia fatty acids,1.0
2604,PC12,positive_Thiazoles,1.0
2605,PC12,negative_Thiazoles,0.4085908032162251
2606,PC12,positive_Thienopyridines,1.0
2607,PC12,negative_Thienopyridines,1.0
2608,PC12,positive_Thiolactams,1.0
2609,PC12,negative_Thiolactams,1.0
2610,PC12,positive_Tocopherols,1.0
2611,PC12,negative_Tocopherols,1.0
2612,PC12,positive_Tocotrienols,1.0
2613,PC12,negative_Tocotrienols,1.0
2614,PC12,positive_Toluenes,1.0
2615,PC12,negative_Toluenes,1.0
2616,PC12,positive_Triacylglycerols,1.0
2617,PC12,negative_Triacylglycerols,1.0
2618,PC12,positive_Triazines,1.0
2619,PC12,negative_Triazines,1.0
2620,PC12,positive_Tricarboxylic acids and derivatives,1.0
2621,PC12,negative_Tricarboxylic acids and derivatives,1.0
2622,PC12,positive_Trichothecenes,1.0
2623,PC12,negative_Trichothecenes,0.3768472906403942
2624,PC12,positive_Trifluoromethylbenzenes,1.0
2625,PC12,negative_Trifluoromethylbenzenes,1.0
2626,PC12,"positive_Trihydroxy bile acids, alcohols and derivatives",1.0
2627,PC12,"negative_Trihydroxy bile acids, alcohols and derivatives",1.0
2628,PC12,positive_Triterpene saponins,1.0
2629,PC12,negative_Triterpene saponins,1.0
2630,PC12,positive_Triterpenoids,0.3437913447622917
2631,PC12,negative_Triterpenoids,1.0
2632,PC12,positive_Tropane alkaloids,1.0
2633,PC12,negative_Tropane alkaloids,1.0
2634,PC12,positive_Tryptamines and derivatives,1.0
2635,PC12,negative_Tryptamines and derivatives,1.0
2636,PC12,positive_Tyrosine and derivatives,1.0
2637,PC12,negative_Tyrosine and derivatives,1.0
2638,PC12,positive_Ubiquinols,1.0
2639,PC12,negative_Ubiquinols,1.0
2640,PC12,positive_Ubiquinones,1.0
2641,PC12,negative_Ubiquinones,1.0
2642,PC12,positive_Unsaturated hydrocarbons,0.2839312928625857
2643,PC12,negative_Unsaturated hydrocarbons,0.259954233409611
2644,PC12,positive_Very long-chain fatty acids,0.08297319794600443
2645,PC12,negative_Very long-chain fatty acids,1.0
2646,PC12,positive_Vitamin D and derivatives,0.37722114070795454
2647,PC12,negative_Vitamin D and derivatives,0.3428354942731013
2648,PC12,positive_Vitamin K compounds,1.0
2649,PC12,negative_Vitamin K compounds,1.0
2650,PC12,positive_Wax monoesters,1.0
2651,PC12,negative_Wax monoesters,1.0
2652,PC12,positive_Withanolides and derivatives,0.09534890514957463
2653,PC12,negative_Withanolides and derivatives,1.0
2654,PC12,positive_Xanthophylls,1.0
2655,PC12,negative_Xanthophylls,1.0
2656,PC12,positive_Xylenes,1.0
2657,PC12,negative_Xylenes,1.0
2658,PC12,positive_m-Xylenes,1.0
2659,PC12,negative_m-Xylenes,1.0
2660,PC12,positive_o-Hydroxybenzoic acid esters,1.0
2661,PC12,negative_o-Hydroxybenzoic acid esters,1.0
2662,PC12,positive_p-Hydroxybenzoic acid alkyl esters,1.0
2663,PC12,negative_p-Hydroxybenzoic acid alkyl esters,1.0
2664,PC13,"positive_1,2-diacylglycerols",0.30720887986535944
2665,PC13,"negative_1,2-diacylglycerols",1.0
2666,PC13,"positive_1,3-diacylglycerols",1.0
2667,PC13,"negative_1,3-diacylglycerols",0.5835708880892434
2668,PC13,"positive_1-(1Z-alkenyl),2-acyl-glycerophosphocholines",1.0
2669,PC13,"negative_1-(1Z-alkenyl),2-acyl-glycerophosphocholines",1.0
2670,PC13,positive_1-(1Z-alkenyl)-glycero-3-phosphocholines,1.0
2671,PC13,negative_1-(1Z-alkenyl)-glycero-3-phosphocholines,1.0
2672,PC13,positive_1-(1Z-alkenyl)-glycero-3-phosphoethanolamines,1.0
2673,PC13,negative_1-(1Z-alkenyl)-glycero-3-phosphoethanolamines,1.0
2674,PC13,"positive_1-acyl,2-(1Z-alkenyl)-glycerophosphocholines",1.0
2675,PC13,"negative_1-acyl,2-(1Z-alkenyl)-glycerophosphocholines",1.0
2676,PC13,positive_1-acyl-sn-glycero-3-phosphocholines,1.0
2677,PC13,negative_1-acyl-sn-glycero-3-phosphocholines,0.028764062581274098
2678,PC13,positive_1-acyl-sn-glycero-3-phosphoethanolamines,1.0
2679,PC13,negative_1-acyl-sn-glycero-3-phosphoethanolamines,1.0
2680,PC13,"positive_1-acyl-sn-glycerol-2,3-cyclic-phosphates",0.3923611111111112
2681,PC13,"negative_1-acyl-sn-glycerol-2,3-cyclic-phosphates",1.0
2682,PC13,positive_1-acyl-sn-glycerol-3-phosphoinositols,1.0
2683,PC13,negative_1-acyl-sn-glycerol-3-phosphoinositols,1.0
2684,PC13,positive_1-acylglycerol-3-phosphates,1.0
2685,PC13,negative_1-acylglycerol-3-phosphates,0.5001680107526882
2686,PC13,"positive_1-alkyl,2-acylglycero-3-phosphocholines",1.0
2687,PC13,"negative_1-alkyl,2-acylglycero-3-phosphocholines",1.0
2688,PC13,"positive_1-alkyl,2-acylglycerophosphates",1.0
2689,PC13,"negative_1-alkyl,2-acylglycerophosphates",1.0
2690,PC13,positive_1-benzopyrans,1.0
